ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status
M02411,U01865,P008,Electrical,High,2024-06-25,,0.0,Open
M02412,U01928,P008,Pest Control,High,2026-02-17,2026-03-16,171.73,Closed
M02413,U01955,P008,Appliance,Emergency,2025-04-11,2025-05-02,1206.88,Closed
M02414,U01792,P008,Pest Control,Medium,2024-05-12,2024-06-07,2169.04,Closed
M02415,U01817,P008,Electrical,Emergency,2024-11-21,2025-01-05,1275.57,Closed
M02416,U01844,P008,Pest Control,High,2025-04-22,,0.0,Open
M02417,U01842,P008,General,Emergency,2024-04-22,2024-05-24,317.96,Closed
M02418,U01847,P008,Appliance,Emergency,2023-12-16,2024-01-09,2413.05,Closed
M02419,U01798,P008,Plumbing,Emergency,2026-03-19,2026-04-10,917.6,Closed
M02420,U02038,P008,Plumbing,Emergency,2024-05-14,2024-06-19,984.47,Closed
M02421,U01954,P008,Plumbing,Medium,2024-12-06,2024-12-12,2260.66,Closed
M02422,U01930,P008,General,Medium,2024-11-15,2024-12-11,1259.53,Closed
M02423,U01797,P008,Flooring,Emergency,2023-10-03,2023-10-06,208.75,Closed
M02424,U01851,P008,HVAC,High,2025-09-28,,0.0,Open
M02425,U01878,P008,Electrical,Emergency,2024-10-29,,0.0,Open
M02426,U02015,P008,Plumbing,Medium,2024-03-19,2024-04-15,1827.77,Closed
M02427,U02046,P008,Plumbing,Medium,2024-04-02,,0.0,Open
M02428,U01790,P008,Electrical,High,2023-11-08,2023-11-09,158.02,Closed
M02429,U01827,P008,Appliance,Medium,2025-10-20,2025-11-20,427.7,Closed
M02430,U01903,P008,Flooring,High,2025-08-10,2025-08-17,1723.77,Closed
M02431,U01948,P008,Appliance,Low,2025-12-27,,0.0,Open
M02432,U01953,P008,Plumbing,Low,2026-03-09,2026-03-15,1735.14,Closed
M02433,U02022,P008,Appliance,Low,2023-06-13,2023-07-12,2285.84,Closed
M02434,U01916,P008,HVAC,Emergency,2025-01-02,,0.0,Open
M02435,U01973,P008,Electrical,High,2023-12-28,2024-01-25,2306.39,Closed
M02436,U02034,P008,Pest Control,Low,2025-11-04,2025-11-13,1735.74,Closed
M02437,U01869,P008,Pest Control,Medium,2024-09-19,2024-09-27,684.41,Closed
M02438,U01793,P008,General,Emergency,2024-04-05,2024-04-16,1158.56,Closed
M02439,U01878,P008,General,Medium,2026-02-18,2026-03-03,1085.92,Closed
M02440,U02025,P008,Appliance,Low,2023-12-27,2023-12-30,895.97,Closed
M02441,U01925,P008,Pest Control,Medium,2026-01-08,2026-02-03,1497.7,Closed
M02442,U01802,P008,Plumbing,Medium,2024-05-04,2024-05-30,2004.11,Closed
M02443,U01819,P008,Flooring,Medium,2025-09-27,2025-09-28,2156.26,Closed
M02444,U01807,P008,HVAC,Medium,2026-03-02,,0.0,Open
M02445,U01807,P008,Pest Control,Low,2025-09-04,,0.0,Open
M02446,U01874,P008,General,Low,2025-08-24,2025-09-23,202.56,Closed
M02447,U01978,P008,Appliance,Emergency,2025-05-21,,0.0,Open
M02448,U01842,P008,Appliance,Low,2025-08-10,2025-09-04,1895.53,Closed
M02449,U02011,P008,General,High,2024-04-06,,0.0,Open
M02450,U01995,P008,Pest Control,Medium,2025-08-21,,0.0,Open
M02451,U01886,P008,Electrical,Low,2024-02-27,,0.0,Open
M02452,U01912,P008,Pest Control,High,2026-02-24,2026-03-06,2032.99,Closed
M02453,U01863,P008,HVAC,Medium,2024-12-17,2025-01-22,2485.72,Closed
M02454,U01798,P008,Electrical,Emergency,2024-12-01,2024-12-30,1419.92,Closed
M02455,U02025,P008,Pest Control,Medium,2026-03-16,,0.0,Open
M02456,U01890,P008,General,Medium,2024-01-27,2024-01-31,1617.32,Closed
M02457,U02011,P008,Electrical,Medium,2025-01-20,2025-02-05,2136.54,Closed
M02458,U01906,P008,Plumbing,Low,2024-12-18,2025-01-02,1768.83,Closed
M02459,U01948,P008,Pest Control,High,2023-06-03,2023-07-12,1755.97,Closed
M02460,U02042,P008,Plumbing,High,2024-12-17,2025-01-30,650.19,Closed
M02461,U01978,P008,Flooring,Low,2025-01-03,2025-02-12,2444.94,Closed
M02462,U01949,P008,General,Emergency,2024-10-09,2024-11-09,86.15,Closed
M02463,U02038,P008,General,Emergency,2023-07-19,2023-08-18,1092.36,Closed
M02464,U01976,P008,Plumbing,Medium,2023-06-09,2023-06-13,835.57,Closed
M02465,U01813,P008,Pest Control,Low,2025-04-02,,0.0,Open
M02466,U01956,P008,Appliance,High,2024-08-03,,0.0,Open
M02467,U01788,P008,Flooring,Medium,2024-06-03,2024-06-05,987.88,Closed
M02468,U01872,P008,Flooring,Medium,2023-06-06,2023-06-29,821.1,Closed
M02469,U01882,P008,Plumbing,Medium,2024-03-13,,0.0,Open
M02470,U01972,P008,Plumbing,Medium,2025-06-27,,0.0,Open
M02471,U01847,P008,HVAC,Medium,2024-04-17,2024-04-23,275.08,Closed
M02472,U02012,P008,Flooring,Emergency,2026-01-26,2026-02-18,82.97,Closed
M02473,U01973,P008,Plumbing,Medium,2024-02-02,,0.0,Open
M02474,U01924,P008,Plumbing,Emergency,2023-07-21,2023-07-27,2063.21,Closed
M02475,U01840,P008,HVAC,Low,2023-06-07,2023-07-18,2316.32,Closed
M02476,U01928,P008,General,Medium,2023-10-17,2023-11-24,1529.08,Closed
M02477,U01896,P008,HVAC,Medium,2026-01-24,2026-03-05,406.23,Closed
M02478,U01983,P008,Flooring,Emergency,2024-11-25,2024-12-28,1190.4,Closed
M02479,U01891,P008,Plumbing,Emergency,2024-04-04,2024-04-16,2134.39,Closed
M02480,U01812,P008,Electrical,Low,2025-06-21,2025-07-18,2037.44,Closed
M02481,U02012,P008,Plumbing,Medium,2025-02-07,,0.0,Open
M02482,U01851,P008,HVAC,High,2024-07-25,2024-08-14,1558.34,Closed
M02483,U01858,P008,General,Medium,2023-10-21,2023-11-18,1003.96,Closed
M02484,U01935,P008,Pest Control,Medium,2025-10-30,2025-11-27,907.36,Closed
M02485,U01887,P008,Plumbing,Medium,2025-03-07,2025-04-15,2438.63,Closed
M02486,U01931,P008,Appliance,High,2024-01-27,2024-03-02,1479.97,Closed
M02487,U01843,P008,Appliance,High,2024-09-19,,0.0,Open
M02488,U01843,P008,Flooring,High,2026-02-05,,0.0,Open
M02489,U01904,P008,HVAC,Low,2024-02-19,2024-03-08,431.35,Closed
M02490,U01895,P008,HVAC,Medium,2024-10-03,2024-11-09,997.13,Closed
M02491,U01862,P008,Appliance,Low,2024-04-10,2024-04-27,64.13,Closed
M02492,U01946,P008,HVAC,Emergency,2025-11-08,,0.0,Open
M02493,U02007,P008,Flooring,Medium,2026-01-13,2026-02-14,1648.18,Closed
M02494,U01987,P008,Plumbing,Medium,2026-01-06,2026-02-08,1534.64,Closed
M02495,U02006,P008,HVAC,High,2026-03-28,2026-04-11,2428.88,Closed
M02496,U02036,P008,HVAC,Emergency,2023-09-27,,0.0,Open
M02497,U01863,P008,HVAC,Medium,2023-08-28,2023-08-30,278.75,Closed
M02498,U01874,P008,Appliance,High,2026-03-20,2026-05-03,1193.45,Closed
M02499,U01838,P008,Flooring,High,2024-03-10,2024-04-16,1292.17,Closed
M02500,U01999,P008,Pest Control,Medium,2025-09-04,2025-10-18,475.97,Closed
M02501,U01822,P008,Electrical,Emergency,2025-08-02,2025-08-27,1948.83,Closed
M02502,U01992,P008,Pest Control,Emergency,2023-10-08,,0.0,Open
M02503,U01869,P008,Electrical,Emergency,2023-09-05,2023-09-16,955.24,Closed
M02504,U01924,P008,Electrical,Medium,2026-03-28,,0.0,Open
M02505,U02004,P008,Flooring,Low,2025-12-07,2025-12-18,1596.68,Closed
M02506,U01839,P008,General,Emergency,2025-12-21,,0.0,Open
M02507,U02014,P008,Plumbing,Medium,2024-02-08,2024-02-12,1351.37,Closed
M02508,U01923,P008,Flooring,Low,2025-05-09,,0.0,Open
M02509,U01920,P008,Appliance,Emergency,2025-12-20,2025-12-23,2363.1,Closed
M02510,U01927,P008,Flooring,Medium,2024-06-29,2024-07-20,1371.01,Closed
M02511,U02022,P008,General,Medium,2025-08-01,2025-08-08,580.55,Closed
M02512,U02046,P008,General,Low,2025-10-12,2025-11-08,779.23,Closed
M02513,U01951,P008,General,Emergency,2026-01-31,2026-02-20,595.3,Closed
M02514,U01800,P008,Flooring,High,2023-06-18,,0.0,Open
