ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status,name,city,resolution_days,is_open,days_open,sla_days,sla_breach,cost_tier
M02220,U01986,P008,Plumbing,Medium,2023-08-15,2023-09-28,358.02,Closed,Riverfront Flats,Frederick,44.0,0,965,7,0,Medium
M02221,U01897,P008,Flooring,Medium,2023-12-03,2024-01-06,1597.09,Closed,Riverfront Flats,Frederick,34.0,0,855,7,0,High
M02222,U01832,P008,Electrical,Medium,2023-07-31,,0.0,Open,Riverfront Flats,Frederick,,1,980,7,1,No Cost
M02223,U01950,P008,Electrical,Emergency,2025-07-19,2025-08-16,685.84,Closed,Riverfront Flats,Frederick,28.0,0,261,1,0,Medium
M02224,U01803,P008,Plumbing,Emergency,2023-10-09,2023-11-20,2328.22,Closed,Riverfront Flats,Frederick,42.0,0,910,1,0,High
M02225,U01950,P008,Appliance,Medium,2025-08-25,2025-09-23,1404.74,Closed,Riverfront Flats,Frederick,29.0,0,224,7,0,High
M02226,U01864,P008,Pest Control,Medium,2023-11-01,2023-11-19,554.15,Closed,Riverfront Flats,Frederick,18.0,0,887,7,0,Medium
M02227,U01876,P008,Appliance,Low,2024-02-06,2024-03-08,826.9,Closed,Riverfront Flats,Frederick,31.0,0,790,14,0,Medium
M02228,U01937,P008,General,High,2025-11-10,2025-12-14,407.35,Closed,Riverfront Flats,Frederick,34.0,0,147,3,0,Medium
M02229,U01905,P008,Pest Control,Low,2025-10-19,,0.0,Open,Riverfront Flats,Frederick,,1,169,14,1,No Cost
M02230,U01938,P008,HVAC,Low,2023-11-10,2023-12-13,691.19,Closed,Riverfront Flats,Frederick,33.0,0,878,14,0,Medium
M02231,U01816,P008,HVAC,Emergency,2025-05-13,2025-06-27,877.95,Closed,Riverfront Flats,Frederick,45.0,0,328,1,0,Medium
M02232,U01864,P008,HVAC,Medium,2025-10-13,2025-10-23,208.34,Closed,Riverfront Flats,Frederick,10.0,0,175,7,0,Low
M02233,U02041,P008,Appliance,High,2024-11-08,2024-11-23,291.45,Closed,Riverfront Flats,Frederick,15.0,0,514,3,0,Medium
M02234,U02009,P008,Pest Control,Medium,2025-03-06,2025-03-09,1958.86,Closed,Riverfront Flats,Frederick,3.0,0,396,7,0,High
M02235,U01935,P008,Plumbing,Low,2024-08-10,2024-09-21,305.35,Closed,Riverfront Flats,Frederick,42.0,0,604,14,0,Medium
M02236,U01902,P008,General,Medium,2025-10-18,2025-11-03,1600.2,Closed,Riverfront Flats,Frederick,16.0,0,170,7,0,High
M02237,U01794,P008,Electrical,Emergency,2023-09-02,2023-10-07,1099.18,Closed,Riverfront Flats,Frederick,35.0,0,947,1,0,High
M02238,U01952,P008,Electrical,High,2023-09-18,2023-10-22,607.18,Closed,Riverfront Flats,Frederick,34.0,0,931,3,0,Medium
M02239,U01795,P008,Appliance,Low,2025-03-22,2025-04-09,1614.88,Closed,Riverfront Flats,Frederick,18.0,0,380,14,0,High
M02240,U02038,P008,Appliance,High,2024-10-05,2024-11-19,596.1,Closed,Riverfront Flats,Frederick,45.0,0,548,3,0,Medium
M02241,U02028,P008,HVAC,High,2026-02-03,2026-03-18,1095.1,Closed,Riverfront Flats,Frederick,43.0,0,62,3,0,High
M02242,U01972,P008,HVAC,Medium,2024-10-07,2024-11-21,1235.03,Closed,Riverfront Flats,Frederick,45.0,0,546,7,0,High
M02243,U01951,P008,Plumbing,Medium,2023-06-09,,0.0,Open,Riverfront Flats,Frederick,,1,1032,7,1,No Cost
M02244,U01897,P008,Electrical,Low,2023-11-17,,0.0,Open,Riverfront Flats,Frederick,,1,871,14,1,No Cost
M02245,U01847,P008,Flooring,Medium,2025-08-23,2025-10-07,1146.84,Closed,Riverfront Flats,Frederick,45.0,0,226,7,0,High
M02246,U01797,P008,General,Emergency,2025-06-04,2025-06-06,852.5,Closed,Riverfront Flats,Frederick,2.0,0,306,1,0,Medium
M02247,U01969,P008,Plumbing,Emergency,2025-05-18,2025-06-24,425.24,Closed,Riverfront Flats,Frederick,37.0,0,323,1,0,Medium
M02248,U01822,P008,Flooring,Medium,2025-12-02,2025-12-27,1025.64,Closed,Riverfront Flats,Frederick,25.0,0,125,7,0,High
M02249,U01813,P008,Electrical,Medium,2024-05-18,2024-06-15,2352.77,Closed,Riverfront Flats,Frederick,28.0,0,688,7,0,High
M02250,U01836,P008,Plumbing,Emergency,2025-05-10,,0.0,Open,Riverfront Flats,Frederick,,1,331,1,1,No Cost
M02251,U01806,P008,Pest Control,High,2024-05-29,2024-07-01,1632.9,Closed,Riverfront Flats,Frederick,33.0,0,677,3,0,High
M02252,U01801,P008,Flooring,Emergency,2023-09-19,2023-10-02,268.12,Closed,Riverfront Flats,Frederick,13.0,0,930,1,0,Medium
M02253,U01850,P008,HVAC,Low,2025-12-29,,0.0,Open,Riverfront Flats,Frederick,,1,98,14,1,No Cost
M02254,U01958,P008,Flooring,Medium,2024-03-31,2024-04-11,563.68,Closed,Riverfront Flats,Frederick,11.0,0,736,7,0,Medium
M02255,U01829,P008,HVAC,Medium,2025-08-08,2025-08-17,898.23,Closed,Riverfront Flats,Frederick,9.0,0,241,7,0,Medium
M02256,U01897,P008,Flooring,Medium,2025-10-26,2025-11-07,1738.21,Closed,Riverfront Flats,Frederick,12.0,0,162,7,0,High
M02257,U01847,P008,Appliance,Low,2024-06-23,2024-07-05,1267.17,Closed,Riverfront Flats,Frederick,12.0,0,652,14,0,High
M02258,U02041,P008,HVAC,Medium,2024-07-17,2024-08-18,619.68,Closed,Riverfront Flats,Frederick,32.0,0,628,7,0,Medium
M02259,U02038,P008,Pest Control,Medium,2024-06-03,,0.0,Open,Riverfront Flats,Frederick,,1,672,7,1,No Cost
M02260,U01839,P008,General,Medium,2024-04-05,2024-04-22,503.58,Closed,Riverfront Flats,Frederick,17.0,0,731,7,0,Medium
M02261,U02012,P008,Flooring,Medium,2026-02-10,2026-03-06,1641.23,Closed,Riverfront Flats,Frederick,24.0,0,55,7,0,High
M02262,U02021,P008,Plumbing,Emergency,2025-01-09,2025-01-13,2444.96,Closed,Riverfront Flats,Frederick,4.0,0,452,1,0,High
M02263,U01956,P008,Flooring,Medium,2025-04-06,2025-05-18,2026.5,Closed,Riverfront Flats,Frederick,42.0,0,365,7,0,High
M02264,U01789,P008,Pest Control,Emergency,2025-06-15,2025-07-29,1391.12,Closed,Riverfront Flats,Frederick,44.0,0,295,1,0,High
M02265,U02041,P008,Flooring,Emergency,2024-09-01,2024-10-14,1970.07,Closed,Riverfront Flats,Frederick,43.0,0,582,1,0,High
M02266,U02038,P008,HVAC,High,2025-05-14,2025-05-29,1325.4,Closed,Riverfront Flats,Frederick,15.0,0,327,3,0,High
M02267,U01838,P008,Electrical,Low,2024-02-17,2024-02-23,636.42,Closed,Riverfront Flats,Frederick,6.0,0,779,14,0,Medium
M02268,U01841,P008,Plumbing,Low,2024-10-03,2024-10-07,311.92,Closed,Riverfront Flats,Frederick,4.0,0,550,14,0,Medium
M02269,U02031,P008,Appliance,Medium,2025-07-03,,0.0,Open,Riverfront Flats,Frederick,,1,277,7,1,No Cost
M02270,U01810,P008,HVAC,Medium,2025-09-07,,0.0,Open,Riverfront Flats,Frederick,,1,211,7,1,No Cost
M02271,U01930,P008,Flooring,Medium,2023-12-30,2024-01-08,2065.8,Closed,Riverfront Flats,Frederick,9.0,0,828,7,0,High
M02272,U01852,P008,HVAC,Medium,2024-05-14,,0.0,Open,Riverfront Flats,Frederick,,1,692,7,1,No Cost
M02273,U02035,P008,Pest Control,Medium,2025-03-20,,0.0,Open,Riverfront Flats,Frederick,,1,382,7,1,No Cost
M02274,U02030,P008,Plumbing,Emergency,2025-02-13,2025-02-20,658.95,Closed,Riverfront Flats,Frederick,7.0,0,417,1,0,Medium
M02275,U01794,P008,Flooring,Medium,2025-11-17,,0.0,Open,Riverfront Flats,Frederick,,1,140,7,1,No Cost
M02276,U01893,P008,Electrical,Emergency,2024-05-13,2024-05-21,1089.41,Closed,Riverfront Flats,Frederick,8.0,0,693,1,0,High
M02277,U01883,P008,HVAC,High,2023-09-19,2023-10-29,2489.01,Closed,Riverfront Flats,Frederick,40.0,0,930,3,0,High
M02278,U01895,P008,Electrical,Low,2025-07-02,2025-07-17,232.56,Closed,Riverfront Flats,Frederick,15.0,0,278,14,0,Low
M02279,U02017,P008,Pest Control,Emergency,2025-02-07,2025-03-18,1383.94,Closed,Riverfront Flats,Frederick,39.0,0,423,1,0,High
M02280,U01914,P008,Flooring,Low,2024-07-09,2024-07-27,2462.29,Closed,Riverfront Flats,Frederick,18.0,0,636,14,0,High
M02281,U02012,P008,General,Medium,2024-02-08,2024-02-22,1141.2,Closed,Riverfront Flats,Frederick,14.0,0,788,7,0,High
M02282,U01916,P008,Flooring,Medium,2025-08-19,2025-09-12,817.24,Closed,Riverfront Flats,Frederick,24.0,0,230,7,0,Medium
M02283,U01803,P008,Electrical,High,2023-07-02,2023-07-17,2299.63,Closed,Riverfront Flats,Frederick,15.0,0,1009,3,0,High
M02284,U01952,P008,General,Emergency,2024-02-22,,0.0,Open,Riverfront Flats,Frederick,,1,774,1,1,No Cost
M02285,U01923,P008,Flooring,Low,2024-02-10,2024-02-12,1685.99,Closed,Riverfront Flats,Frederick,2.0,0,786,14,0,High
M02286,U01879,P008,Flooring,Medium,2025-03-21,2025-03-30,1836.44,Closed,Riverfront Flats,Frederick,9.0,0,381,7,0,High
M02287,U01931,P008,Electrical,High,2024-05-05,,0.0,Open,Riverfront Flats,Frederick,,1,701,3,1,No Cost
M02288,U02036,P008,General,Medium,2024-08-22,2024-09-15,1094.11,Closed,Riverfront Flats,Frederick,24.0,0,592,7,0,High
M02289,U01938,P008,Plumbing,Medium,2024-09-23,2024-09-26,1143.31,Closed,Riverfront Flats,Frederick,3.0,0,560,7,0,High
M02290,U01796,P008,Electrical,High,2025-09-30,2025-11-01,199.09,Closed,Riverfront Flats,Frederick,32.0,0,188,3,0,Low
M02291,U01993,P008,HVAC,Medium,2023-12-03,2023-12-08,1810.65,Closed,Riverfront Flats,Frederick,5.0,0,855,7,0,High
M02292,U01835,P008,Plumbing,Emergency,2025-04-11,2025-04-26,112.63,Closed,Riverfront Flats,Frederick,15.0,0,360,1,0,Low
M02293,U01913,P008,Electrical,Medium,2024-01-20,,0.0,Open,Riverfront Flats,Frederick,,1,807,7,1,No Cost
M02294,U01918,P008,General,Low,2024-09-14,2024-10-24,239.08,Closed,Riverfront Flats,Frederick,40.0,0,569,14,0,Low
M02295,U02026,P008,Plumbing,Medium,2026-02-19,2026-04-02,567.46,Closed,Riverfront Flats,Frederick,42.0,0,46,7,0,Medium
M02296,U02000,P008,Plumbing,Emergency,2024-03-07,,0.0,Open,Riverfront Flats,Frederick,,1,760,1,1,No Cost
M02297,U01795,P008,Appliance,Medium,2024-02-21,2024-03-02,2025.8,Closed,Riverfront Flats,Frederick,10.0,0,775,7,0,High
M02298,U01988,P008,HVAC,Medium,2025-12-06,,0.0,Open,Riverfront Flats,Frederick,,1,121,7,1,No Cost
M02299,U01940,P008,HVAC,Medium,2025-10-31,2025-12-01,647.39,Closed,Riverfront Flats,Frederick,31.0,0,157,7,0,Medium
M02300,U01972,P008,Pest Control,Medium,2023-10-03,2023-10-25,2094.47,Closed,Riverfront Flats,Frederick,22.0,0,916,7,0,High
M02301,U01800,P008,Appliance,Medium,2025-07-27,,0.0,Open,Riverfront Flats,Frederick,,1,253,7,1,No Cost
M02302,U02013,P008,Flooring,Low,2024-02-20,2024-03-20,2467.2,Closed,Riverfront Flats,Frederick,29.0,0,776,14,0,High
M02303,U01805,P008,Flooring,Medium,2026-02-01,2026-03-16,2425.75,Closed,Riverfront Flats,Frederick,43.0,0,64,7,0,High
M02304,U01799,P008,Pest Control,Medium,2025-03-04,2025-04-18,836.01,Closed,Riverfront Flats,Frederick,45.0,0,398,7,0,Medium
M02305,U01838,P008,Flooring,Emergency,2025-09-26,2025-10-13,730.31,Closed,Riverfront Flats,Frederick,17.0,0,192,1,0,Medium
M02306,U02010,P008,Appliance,High,2023-11-10,,0.0,Open,Riverfront Flats,Frederick,,1,878,3,1,No Cost
M02307,U02016,P008,Appliance,Medium,2024-06-14,2024-07-05,687.73,Closed,Riverfront Flats,Frederick,21.0,0,661,7,0,Medium
M02308,U01973,P008,Plumbing,Medium,2025-03-29,2025-04-16,73.57,Closed,Riverfront Flats,Frederick,18.0,0,373,7,0,Low
M02309,U01877,P008,Plumbing,Low,2025-08-15,2025-09-05,1523.47,Closed,Riverfront Flats,Frederick,21.0,0,234,14,0,High
M02310,U01912,P008,Plumbing,Low,2023-10-25,2023-11-11,2167.03,Closed,Riverfront Flats,Frederick,17.0,0,894,14,0,High
M02311,U01828,P008,Appliance,Low,2025-05-15,2025-06-19,177.8,Closed,Riverfront Flats,Frederick,35.0,0,326,14,0,Low
M02312,U02033,P008,Plumbing,Emergency,2023-10-26,,0.0,Open,Riverfront Flats,Frederick,,1,893,1,1,No Cost
M02313,U01927,P008,Electrical,Medium,2025-02-23,2025-02-24,2441.87,Closed,Riverfront Flats,Frederick,1.0,0,407,7,0,High
M02314,U01794,P008,Plumbing,Medium,2023-08-16,2023-09-12,674.43,Closed,Riverfront Flats,Frederick,27.0,0,964,7,0,Medium
M02315,U01971,P008,Appliance,Emergency,2026-01-02,2026-01-16,774.44,Closed,Riverfront Flats,Frederick,14.0,0,94,1,0,Medium
M02316,U02013,P008,Appliance,Medium,2025-06-09,2025-06-28,2484.13,Closed,Riverfront Flats,Frederick,19.0,0,301,7,0,High
M02317,U01860,P008,Pest Control,Medium,2025-08-20,2025-09-10,1136.53,Closed,Riverfront Flats,Frederick,21.0,0,229,7,0,High
M02318,U01818,P008,Plumbing,Medium,2023-08-20,2023-09-28,861.93,Closed,Riverfront Flats,Frederick,39.0,0,960,7,0,Medium
M02319,U01828,P008,Plumbing,Emergency,2024-01-16,2024-01-23,1991.92,Closed,Riverfront Flats,Frederick,7.0,0,811,1,0,High
M02320,U01984,P008,Appliance,Medium,2025-07-03,2025-08-16,337.88,Closed,Riverfront Flats,Frederick,44.0,0,277,7,0,Medium
M02321,U01956,P008,Flooring,Low,2025-02-21,2025-03-15,2353.2,Closed,Riverfront Flats,Frederick,22.0,0,409,14,0,High
M02322,U02012,P008,Pest Control,Low,2026-03-15,2026-04-25,1110.45,Closed,Riverfront Flats,Frederick,41.0,0,22,14,0,High
M02323,U01928,P008,Electrical,High,2025-08-02,,0.0,Open,Riverfront Flats,Frederick,,1,247,3,1,No Cost
M02324,U01839,P008,General,Low,2024-09-11,2024-09-22,1766.44,Closed,Riverfront Flats,Frederick,11.0,0,572,14,0,High
M02325,U01850,P008,Flooring,High,2025-09-01,2025-09-12,937.44,Closed,Riverfront Flats,Frederick,11.0,0,217,3,0,Medium
M02326,U01980,P008,Plumbing,High,2024-11-02,,0.0,Open,Riverfront Flats,Frederick,,1,520,3,1,No Cost
M02327,U01930,P008,Electrical,Emergency,2025-10-06,2025-11-17,1287.44,Closed,Riverfront Flats,Frederick,42.0,0,182,1,0,High
M02328,U01880,P008,Appliance,Medium,2023-11-20,,0.0,Open,Riverfront Flats,Frederick,,1,868,7,1,No Cost
M02329,U01904,P008,HVAC,Emergency,2023-10-16,,0.0,Open,Riverfront Flats,Frederick,,1,903,1,1,No Cost
M02330,U01911,P008,Pest Control,High,2024-02-16,2024-03-31,1717.71,Closed,Riverfront Flats,Frederick,44.0,0,780,3,0,High
M02331,U02040,P008,General,Emergency,2024-04-17,,0.0,Open,Riverfront Flats,Frederick,,1,719,1,1,No Cost
M02332,U02022,P008,General,Medium,2023-12-07,2023-12-25,2292.85,Closed,Riverfront Flats,Frederick,18.0,0,851,7,0,High
M02333,U01941,P008,Flooring,Emergency,2025-02-16,2025-02-17,1457.36,Closed,Riverfront Flats,Frederick,1.0,0,414,1,0,High
M02334,U01946,P008,Electrical,Medium,2024-11-04,,0.0,Open,Riverfront Flats,Frederick,,1,518,7,1,No Cost
M02335,U01908,P008,Pest Control,Emergency,2024-04-12,2024-05-01,1422.86,Closed,Riverfront Flats,Frederick,19.0,0,724,1,0,High
M02336,U02045,P008,Electrical,Emergency,2023-07-08,2023-08-08,1892.26,Closed,Riverfront Flats,Frederick,31.0,0,1003,1,0,High
M02337,U02032,P008,Electrical,High,2025-10-04,,0.0,Open,Riverfront Flats,Frederick,,1,184,3,1,No Cost
M02338,U02028,P008,HVAC,High,2023-09-01,2023-09-19,2148.35,Closed,Riverfront Flats,Frederick,18.0,0,948,3,0,High
M02339,U01967,P008,Plumbing,Emergency,2023-12-22,,0.0,Open,Riverfront Flats,Frederick,,1,836,1,1,No Cost
M02340,U02020,P008,Plumbing,High,2024-02-15,,0.0,Open,Riverfront Flats,Frederick,,1,781,3,1,No Cost
M02341,U02016,P008,Appliance,High,2025-11-08,,0.0,Open,Riverfront Flats,Frederick,,1,149,3,1,No Cost
M02342,U02009,P008,Electrical,High,2023-09-26,2023-10-02,1491.4,Closed,Riverfront Flats,Frederick,6.0,0,923,3,0,High
M02343,U01885,P008,Appliance,Medium,2025-07-19,,0.0,Open,Riverfront Flats,Frederick,,1,261,7,1,No Cost
M02344,U01852,P008,Appliance,Emergency,2024-08-05,2024-09-02,2168.44,Closed,Riverfront Flats,Frederick,28.0,0,609,1,0,High
M02345,U02042,P008,Pest Control,Low,2025-05-28,2025-06-26,830.47,Closed,Riverfront Flats,Frederick,29.0,0,313,14,0,Medium
M02346,U01847,P008,Plumbing,Medium,2025-11-10,2025-11-24,2001.43,Closed,Riverfront Flats,Frederick,14.0,0,147,7,0,High
M02347,U02000,P008,Electrical,Low,2025-02-10,,0.0,Open,Riverfront Flats,Frederick,,1,420,14,1,No Cost
M02348,U02016,P008,Electrical,High,2024-01-14,2024-02-06,2022.15,Closed,Riverfront Flats,Frederick,23.0,0,813,3,0,High
M02349,U02027,P008,Plumbing,Medium,2025-06-17,,0.0,Open,Riverfront Flats,Frederick,,1,293,7,1,No Cost
M02350,U01797,P008,General,Low,2025-06-07,2025-06-26,677.32,Closed,Riverfront Flats,Frederick,19.0,0,303,14,0,Medium
M02351,U01932,P008,Plumbing,Emergency,2025-03-18,2025-04-08,373.85,Closed,Riverfront Flats,Frederick,21.0,0,384,1,0,Medium
M02352,U01987,P008,General,Medium,2026-03-01,2026-03-19,2337.79,Closed,Riverfront Flats,Frederick,18.0,0,36,7,0,High
M02353,U01925,P008,Appliance,Medium,2025-04-20,2025-06-01,1209.83,Closed,Riverfront Flats,Frederick,42.0,0,351,7,0,High
M02354,U01997,P008,HVAC,Medium,2025-04-23,2025-05-05,57.9,Closed,Riverfront Flats,Frederick,12.0,0,348,7,0,Low
M02355,U01958,P008,Plumbing,Emergency,2025-04-30,,0.0,Open,Riverfront Flats,Frederick,,1,341,1,1,No Cost
M02356,U01793,P008,General,High,2024-04-24,2024-05-25,370.32,Closed,Riverfront Flats,Frederick,31.0,0,712,3,0,Medium
M02357,U01861,P008,Electrical,High,2025-03-31,2025-05-06,1270.05,Closed,Riverfront Flats,Frederick,36.0,0,371,3,0,High
M02358,U01927,P008,Pest Control,Medium,2025-10-21,,0.0,Open,Riverfront Flats,Frederick,,1,167,7,1,No Cost
M02359,U01799,P008,HVAC,High,2025-10-15,,0.0,Open,Riverfront Flats,Frederick,,1,173,3,1,No Cost
M02360,U01803,P008,Pest Control,Medium,2026-01-07,2026-01-27,697.3,Closed,Riverfront Flats,Frederick,20.0,0,89,7,0,Medium
M02361,U01876,P008,General,Emergency,2025-01-05,2025-01-29,163.15,Closed,Riverfront Flats,Frederick,24.0,0,456,1,0,Low
M02362,U02034,P008,Flooring,High,2023-12-28,2024-01-12,1221.59,Closed,Riverfront Flats,Frederick,15.0,0,830,3,0,High
M02363,U02027,P008,General,Emergency,2024-11-06,2024-12-08,310.12,Closed,Riverfront Flats,Frederick,32.0,0,516,1,0,Medium
M02364,U01935,P008,Flooring,Low,2024-01-15,2024-02-28,1099.4,Closed,Riverfront Flats,Frederick,44.0,0,812,14,0,High
M02365,U01958,P008,Plumbing,High,2024-05-21,2024-06-02,893.46,Closed,Riverfront Flats,Frederick,12.0,0,685,3,0,Medium
M02366,U01838,P008,Electrical,Emergency,2023-10-30,2023-12-09,1217.26,Closed,Riverfront Flats,Frederick,40.0,0,889,1,0,High
M02367,U01819,P008,Electrical,Emergency,2024-03-17,2024-04-17,1691.23,Closed,Riverfront Flats,Frederick,31.0,0,750,1,0,High
M02368,U01798,P008,Flooring,Low,2024-07-07,2024-07-27,2070.83,Closed,Riverfront Flats,Frederick,20.0,0,638,14,0,High
M02369,U01797,P008,HVAC,Medium,2026-02-08,2026-02-20,2086.45,Closed,Riverfront Flats,Frederick,12.0,0,57,7,0,High
M02370,U02009,P008,Flooring,Medium,2024-12-22,2024-12-29,1402.89,Closed,Riverfront Flats,Frederick,7.0,0,470,7,0,High
M02371,U01834,P008,General,High,2025-05-22,,0.0,Open,Riverfront Flats,Frederick,,1,319,3,1,No Cost
M02372,U01848,P008,Plumbing,Medium,2025-02-05,2025-02-22,146.59,Closed,Riverfront Flats,Frederick,17.0,0,425,7,0,Low
M02373,U01822,P008,Plumbing,Emergency,2024-04-14,2024-05-23,2268.92,Closed,Riverfront Flats,Frederick,39.0,0,722,1,0,High
M02374,U01922,P008,Electrical,Medium,2025-05-15,2025-05-21,1651.13,Closed,Riverfront Flats,Frederick,6.0,0,326,7,0,High
M02375,U01802,P008,Pest Control,Medium,2024-09-15,2024-09-19,2482.31,Closed,Riverfront Flats,Frederick,4.0,0,568,7,0,High
M02376,U01985,P008,Electrical,High,2024-11-01,2024-12-08,2371.24,Closed,Riverfront Flats,Frederick,37.0,0,521,3,0,High
M02377,U01936,P008,Pest Control,Medium,2024-07-30,2024-08-22,2207.31,Closed,Riverfront Flats,Frederick,23.0,0,615,7,0,High
M02378,U01934,P008,HVAC,Emergency,2026-03-22,2026-04-07,1211.41,Closed,Riverfront Flats,Frederick,16.0,0,15,1,0,High
M02379,U02033,P008,HVAC,Medium,2025-03-26,2025-04-11,73.84,Closed,Riverfront Flats,Frederick,16.0,0,376,7,0,Low
M02380,U01879,P008,Pest Control,High,2026-01-28,,0.0,Open,Riverfront Flats,Frederick,,1,68,3,1,No Cost
M02381,U01828,P008,Electrical,Emergency,2024-07-23,,0.0,Open,Riverfront Flats,Frederick,,1,622,1,1,No Cost
M02382,U01993,P008,HVAC,Medium,2023-09-04,,0.0,Open,Riverfront Flats,Frederick,,1,945,7,1,No Cost
M02383,U01956,P008,Appliance,Medium,2024-04-19,2024-05-29,1535.49,Closed,Riverfront Flats,Frederick,40.0,0,717,7,0,High
M02384,U01930,P008,Pest Control,Medium,2024-10-16,2024-10-26,1016.71,Closed,Riverfront Flats,Frederick,10.0,0,537,7,0,High
M02385,U02024,P008,Pest Control,High,2024-10-05,2024-11-17,1339.92,Closed,Riverfront Flats,Frederick,43.0,0,548,3,0,High
M02386,U01925,P008,Pest Control,Emergency,2023-11-10,,0.0,Open,Riverfront Flats,Frederick,,1,878,1,1,No Cost
M02387,U02011,P008,Electrical,Medium,2026-04-03,2026-04-20,1269.77,Closed,Riverfront Flats,Frederick,17.0,0,3,7,0,High
M02388,U01984,P008,Flooring,Low,2023-09-15,2023-10-14,979.53,Closed,Riverfront Flats,Frederick,29.0,0,934,14,0,Medium
M02389,U01872,P008,Flooring,High,2025-07-20,2025-08-08,295.81,Closed,Riverfront Flats,Frederick,19.0,0,260,3,0,Medium
M02390,U01950,P008,Electrical,Medium,2023-10-31,2023-11-04,394.78,Closed,Riverfront Flats,Frederick,4.0,0,888,7,0,Medium
M02391,U01934,P008,Plumbing,Medium,2023-11-06,2023-11-07,1177.47,Closed,Riverfront Flats,Frederick,1.0,0,882,7,0,High
M02392,U01840,P008,Flooring,Low,2024-03-02,2024-03-20,660.91,Closed,Riverfront Flats,Frederick,18.0,0,765,14,0,Medium
M02393,U01915,P008,Electrical,Low,2024-06-03,2024-07-02,1346.32,Closed,Riverfront Flats,Frederick,29.0,0,672,14,0,High
M02394,U01839,P008,Appliance,Emergency,2025-08-19,2025-09-11,828.73,Closed,Riverfront Flats,Frederick,23.0,0,230,1,0,Medium
M02395,U01828,P008,Flooring,Medium,2025-06-27,2025-07-02,1671.22,Closed,Riverfront Flats,Frederick,5.0,0,283,7,0,High
M02396,U01803,P008,Plumbing,Medium,2025-02-08,2025-03-09,2116.19,Closed,Riverfront Flats,Frederick,29.0,0,422,7,0,High
M02397,U01834,P008,Pest Control,Medium,2026-02-02,2026-02-05,1823.55,Closed,Riverfront Flats,Frederick,3.0,0,63,7,0,High
M02398,U01821,P008,General,High,2024-12-15,2024-12-21,2267.72,Closed,Riverfront Flats,Frederick,6.0,0,477,3,0,High
M02399,U02018,P008,Appliance,High,2023-07-27,,0.0,Open,Riverfront Flats,Frederick,,1,984,3,1,No Cost
M02400,U01907,P008,Plumbing,Medium,2023-12-30,2024-02-13,2495.65,Closed,Riverfront Flats,Frederick,45.0,0,828,7,0,High
M02401,U02015,P008,HVAC,High,2024-08-10,2024-09-18,1228.63,Closed,Riverfront Flats,Frederick,39.0,0,604,3,0,High
M02402,U01810,P008,Plumbing,Low,2023-12-18,2024-01-06,1435.92,Closed,Riverfront Flats,Frederick,19.0,0,840,14,0,High
M02403,U01999,P008,HVAC,Low,2024-04-19,,0.0,Open,Riverfront Flats,Frederick,,1,717,14,1,No Cost
M02404,U01869,P008,General,Medium,2023-07-02,,0.0,Open,Riverfront Flats,Frederick,,1,1009,7,1,No Cost
M02405,U02000,P008,Plumbing,Medium,2025-07-20,2025-09-03,1504.23,Closed,Riverfront Flats,Frederick,45.0,0,260,7,0,High
M02406,U01994,P008,Plumbing,Medium,2025-03-03,,0.0,Open,Riverfront Flats,Frederick,,1,399,7,1,No Cost
M02407,U01926,P008,HVAC,Medium,2023-08-24,,0.0,Open,Riverfront Flats,Frederick,,1,956,7,1,No Cost
M02408,U02029,P008,Plumbing,Low,2023-08-03,,0.0,Open,Riverfront Flats,Frederick,,1,977,14,1,No Cost
M02409,U01804,P008,Appliance,Medium,2023-09-16,2023-10-07,1878.58,Closed,Riverfront Flats,Frederick,21.0,0,933,7,0,High
M02410,U01823,P008,General,Low,2025-04-02,2025-05-13,1045.79,Closed,Riverfront Flats,Frederick,41.0,0,369,14,0,High
